agent_number,statistic,season,year,prop_missing,temperature,period_start,period_end,lat,lon,site,anomaly,reference_period
3925,Minimum,Winter,2017,0,2.2666666666666700,2017-06-01,2017-08-31,-42.11578,171.86014,Reefton,NA,1961-1990
4107,Average,Autumn,2017,0,11.8,2017-03-01,2017-05-31,-44.67384,167.92406,Milford Sound,0.6679012345679020,1961-1990
4107,Average,Spring,2017,0,11.4,2017-09-01,2017-11-30,-44.67384,167.92406,Milford Sound,1.2444444444444500,1961-1990
4107,Average,Summer,2017,0,13.333333333333300,2016-12-01,2017-02-28,-44.67384,167.92406,Milford Sound,-1.003448275862070,1961-1990
4107,Average,Winter,2017,0,6.9000000000000000,2017-06-01,2017-08-31,-44.67384,167.92406,Milford Sound,0.8788888888888890,1961-1990
4107,Maximum,Autumn,2017,0,16.433333333333300,2017-03-01,2017-05-31,-44.67384,167.92406,Milford Sound,1.018518518518520,1961-1990
4107,Maximum,Spring,2017,0,16.1,2017-09-01,2017-11-30,-44.67384,167.92406,Milford Sound,1.6382716049382700,1961-1990
4107,Maximum,Summer,2017,0,17.566666666666700,2016-12-01,2017-02-28,-44.67384,167.92406,Milford Sound,-1.008045977011500,1961-1990
4107,Maximum,Winter,2017,0,11.133333333333300,2017-06-01,2017-08-31,-44.67384,167.92406,Milford Sound,1.0600000000000000,1961-1990
4107,Minimum,Autumn,2017,0,7.133333333333330,2017-03-01,2017-05-31,-44.67384,167.92406,Milford Sound,0.28111111111111100,1961-1990
4107,Minimum,Spring,2017,0,6.733333333333330,2017-09-01,2017-11-30,-44.67384,167.92406,Milford Sound,0.9100000000000000,1961-1990
4107,Minimum,Summer,2017,0,9.1,2016-12-01,2017-02-28,-44.67384,167.92406,Milford Sound,-1.0388888888888900,1961-1990
4107,Minimum,Winter,2017,0,2.6333333333333300,2017-06-01,2017-08-31,-44.67384,167.92406,Milford Sound,0.6588888888888890,1961-1990
4241,Average,Autumn,2017,0,14.033333333333300,2017-03-01,2017-05-31,-41.299,173.226,Nelson,1.036666666666670,1961-1990
4241,Average,Spring,2017,0,13.533333333333300,2017-09-01,2017-11-30,-41.299,173.226,Nelson,1.4133333333333300,1961-1990
4241,Average,Summer,2017,0,17.3,2016-12-01,2017-02-28,-41.299,173.226,Nelson,0.25333333333333400,1961-1990
4241,Average,Winter,2017,0,8.866666666666670,2017-06-01,2017-08-31,-41.299,173.226,Nelson,1.517777777777780,1961-1990
4241,Maximum,Autumn,2017,0,18.466666666666700,2017-03-01,2017-05-31,-41.299,173.226,Nelson,0.5622222222222210,1961-1990
4241,Maximum,Spring,2017,0,17.766666666666700,2017-09-01,2017-11-30,-41.299,173.226,Nelson,1.0744444444444400,1961-1990
4241,Maximum,Summer,2017,0,21.96666666666670,2016-12-01,2017-02-28,-41.299,173.226,Nelson,0.308888888888891,1961-1990
4241,Maximum,Winter,2017,0,13.733333333333300,2017-06-01,2017-08-31,-41.299,173.226,Nelson,1.1688888888888900,1961-1990
4241,Minimum,Autumn,2017,0,9.6,2017-03-01,2017-05-31,-41.299,173.226,Nelson,1.5133333333333300,1961-1990
4241,Minimum,Spring,2017,0,9.266666666666670,2017-09-01,2017-11-30,-41.299,173.226,Nelson,1.7200000000000000,1961-1990
4241,Minimum,Summer,2017,0,12.6,2016-12-01,2017-02-28,-41.299,173.226,Nelson,0.15444444444444400,1961-1990
4241,Minimum,Winter,2017,0,3.9666666666666700,2017-06-01,2017-08-31,-41.299,173.226,Nelson,1.8388888888888900,1961-1990
4326,Average,Autumn,2017,0,13,2017-03-01,2017-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Spring,2017,0,12.866666666666700,2017-09-01,2017-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Summer,2017,0,17.3,2016-12-01,2017-02-28,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Average,Winter,2017,0,8.066666666666670,2017-06-01,2017-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Autumn,2017,0,18.666666666666700,2017-03-01,2017-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Spring,2017,0,18.533333333333300,2017-09-01,2017-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Summer,2017,0,23.53333333333330,2016-12-01,2017-02-28,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Maximum,Winter,2017,0,13.9,2017-06-01,2017-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Autumn,2017,0,7.333333333333330,2017-03-01,2017-05-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Spring,2017,0,7.133333333333330,2017-09-01,2017-11-30,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Summer,2017,0,11.133333333333300,2016-12-01,2017-02-28,-41.52133,173.86439,Blenheim,NA,1961-1990
4326,Minimum,Winter,2017,0,2.2333333333333300,2017-06-01,2017-08-31,-41.52133,173.86439,Blenheim,NA,1961-1990
4843,Average,Autumn,2017,0,11.7,2017-03-01,2017-05-31,-43.493,172.537,Christchurch,-0.36444444444444500,1961-1990
4843,Average,Spring,2017,0,12.266666666666700,2017-09-01,2017-11-30,-43.493,172.537,Christchurch,0.5755555555555570,1961-1990
4843,Average,Summer,2017,0,16.433333333333300,2016-12-01,2017-02-28,-43.493,172.537,Christchurch,-0.14777777777778000,1961-1990
4843,Average,Winter,2017,0,6.666666666666670,2017-06-01,2017-08-31,-43.493,172.537,Christchurch,0.3333333333333340,1961-1990
4843,Maximum,Autumn,2017,0,16.53333333333330,2017-03-01,2017-05-31,-43.493,172.537,Christchurch,-0.6422222222222230,1961-1990
4843,Maximum,Spring,2017,0,17.466666666666700,2017-09-01,2017-11-30,-43.493,172.537,Christchurch,0.5488888888888860,1961-1990
4843,Maximum,Summer,2017,0,22.133333333333300,2016-12-01,2017-02-28,-43.493,172.537,Christchurch,0.4555555555555560,1961-1990
4843,Maximum,Winter,2017,0,11.633333333333300,2017-06-01,2017-08-31,-43.493,172.537,Christchurch,0.285555555555554,1961-1990
4843,Minimum,Autumn,2017,0,6.866666666666670,2017-03-01,2017-05-31,-43.493,172.537,Christchurch,-0.08444444444444520,1961-1990
4843,Minimum,Spring,2017,0,7.066666666666670,2017-09-01,2017-11-30,-43.493,172.537,Christchurch,0.5988888888888880,1961-1990
4843,Minimum,Summer,2017,0,10.733333333333300,2016-12-01,2017-02-28,-43.493,172.537,Christchurch,-0.75,1961-1990
4843,Minimum,Winter,2017,0,1.7,2017-06-01,2017-08-31,-43.493,172.537,Christchurch,0.37777777777777800,1961-1990
4970,Average,Autumn,2017,0,9,2017-03-01,2017-05-31,-44.002,170.441,Lake Tekapo,-0.6700000000000000,1961-1990
4970,Average,Spring,2017,0,9.9,2017-09-01,2017-11-30,-44.002,170.441,Lake Tekapo,0.674712643678161,1961-1990
4970,Average,Summer,2017,0,13.800000000000000,2016-12-01,2017-02-28,-44.002,170.441,Lake Tekapo,-0.9238095238095240,1961-1990
4970,Average,Winter,2017,0,2.0666666666666700,2017-06-01,2017-08-31,-44.002,170.441,Lake Tekapo,-0.6788888888888890,1961-1990
4970,Maximum,Autumn,2017,0,14.366666666666700,2017-03-01,2017-05-31,-44.002,170.441,Lake Tekapo,-0.681111111111111,1961-1990
4970,Maximum,Spring,2017,0,15.733333333333300,2017-09-01,2017-11-30,-44.002,170.441,Lake Tekapo,1,1961-1990
4970,Maximum,Summer,2017,0,20.4,2016-12-01,2017-02-28,-44.002,170.441,Lake Tekapo,-0.4678571428571450,1961-1990
4970,Maximum,Winter,2017,0,6.533333333333330,2017-06-01,2017-08-31,-44.002,170.441,Lake Tekapo,-0.6511111111111110,1961-1990
4970,Minimum,Autumn,2017,0,3.6,2017-03-01,2017-05-31,-44.002,170.441,Lake Tekapo,-0.7055555555555550,1961-1990
4970,Minimum,Spring,2017,0,4.066666666666670,2017-09-01,2017-11-30,-44.002,170.441,Lake Tekapo,0.36666666666666600,1961-1990
4970,Minimum,Summer,2017,0,7.233333333333330,2016-12-01,2017-02-28,-44.002,170.441,Lake Tekapo,-1.3833333333333300,1961-1990
4970,Minimum,Winter,2017,0,-2.3666666666666700,2017-06-01,2017-08-31,-44.002,170.441,Lake Tekapo,-0.6811111111111110,1961-1990
5086,Average,Autumn,2017,0,10.466666666666700,2017-03-01,2017-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Spring,2017,0,11.2,2017-09-01,2017-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Summer,2017,0,15,2016-12-01,2017-02-28,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Average,Winter,2017,0,6,2017-06-01,2017-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Autumn,2017,0,15.733333333333300,2017-03-01,2017-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Spring,2017,0,16.7,2017-09-01,2017-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Summer,2017,0,21.03333333333330,2016-12-01,2017-02-28,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Maximum,Winter,2017,0,11.466666666666700,2017-06-01,2017-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Autumn,2017,0,5.233333333333330,2017-03-01,2017-05-31,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Spring,2017,0,5.766666666666670,2017-09-01,2017-11-30,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Summer,2017,0,8.966666666666670,2016-12-01,2017-02-28,-44.30517,171.22141,Timaru,NA,1961-1990
5086,Minimum,Winter,2017,0,0.5666666666666670,2017-06-01,2017-08-31,-44.30517,171.22141,Timaru,NA,1961-1990
5212,Average,Autumn,2017,0,9.666666666666670,2017-03-01,2017-05-31,-44.52612,169.88948,Tara Hills,0.21724137931034400,1961-1990
5212,Average,Spring,2017,0,11.166666666666700,2017-09-01,2017-11-30,-44.52612,169.88948,Tara Hills,1.674712643678160,1961-1990
5212,Average,Summer,2017,0,15.1,2016-12-01,2017-02-28,-44.52612,169.88948,Tara Hills,-0.30476190476190500,1961-1990
5212,Average,Winter,2017,0,3.566666666666670,2017-06-01,2017-08-31,-44.52612,169.88948,Tara Hills,1.1839080459770100,1961-1990
5212,Maximum,Autumn,2017,0,16.1,2017-03-01,2017-05-31,-44.52612,169.88948,Tara Hills,0.4287356321839100,1961-1990
5212,Maximum,Spring,2017,0,18,2017-09-01,2017-11-30,-44.52612,169.88948,Tara Hills,1.9758620689655200,1961-1990
5212,Maximum,Summer,2017,0,22.033333333333300,2016-12-01,2017-02-28,-44.52612,169.88948,Tara Hills,-0.36309523809523700,1961-1990
5212,Maximum,Winter,2017,0,8.866666666666670,2017-06-01,2017-08-31,-44.52612,169.88948,Tara Hills,1.0034482758620700,1961-1990
5212,Minimum,Autumn,2017,0,3.166666666666670,2017-03-01,2017-05-31,-44.52612,169.88948,Tara Hills,-0.055172413793103100,1961-1990
5212,Minimum,Spring,2017,0,4.333333333333330,2017-09-01,2017-11-30,-44.52612,169.88948,Tara Hills,1.372413793103450,1961-1990
5212,Minimum,Summer,2017,0,8.133333333333330,2016-12-01,2017-02-28,-44.52612,169.88948,Tara Hills,-0.28214285714285800,1961-1990
5212,Minimum,Winter,2017,0,-1.7333333333333300,2017-06-01,2017-08-31,-44.52612,169.88948,Tara Hills,1.3597701149425300,1961-1990
5451,Average,Autumn,2017,0,10.166666666666700,2017-03-01,2017-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Spring,2017,0,11.1,2017-09-01,2017-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Summer,2017,0,14.200000000000000,2016-12-01,2017-02-28,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Average,Winter,2017,0,4.666666666666670,2017-06-01,2017-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Autumn,2017,0,15.633333333333300,2017-03-01,2017-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Spring,2017,0,16.933333333333300,2017-09-01,2017-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Summer,2017,0,20.066666666666700,2016-12-01,2017-02-28,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Maximum,Winter,2017,0,9.6,2017-06-01,2017-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Autumn,2017,0,4.7,2017-03-01,2017-05-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Spring,2017,0,5.3,2017-09-01,2017-11-30,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Summer,2017,0,8.3,2016-12-01,2017-02-28,-45.01758,168.74005,Queenstown,NA,1961-1990
5451,Minimum,Winter,2017,0,-0.2666666666666670,2017-06-01,2017-08-31,-45.01758,168.74005,Queenstown,NA,1961-1990
5778,Average,Autumn,2017,0,10.2,2017-03-01,2017-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Spring,2017,0,11.2,2017-09-01,2017-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Summer,2017,0,13.533333333333300,2016-12-01,2017-02-28,-46.115,168.887,Gore,NA,1961-1990
5778,Average,Winter,2017,0,5.766666666666670,2017-06-01,2017-08-31,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Autumn,2017,0,14.800000000000000,2017-03-01,2017-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Spring,2017,0,16,2017-09-01,2017-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Summer,2017,0,18.6,2016-12-01,2017-02-28,-46.115,168.887,Gore,NA,1961-1990
5778,Maximum,Winter,2017,0,9.966666666666670,2017-06-01,2017-08-31,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Autumn,2017,0,5.533333333333330,2017-03-01,2017-05-31,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Spring,2017,0,6.4,2017-09-01,2017-11-30,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Summer,2017,0,8.466666666666670,2016-12-01,2017-02-28,-46.115,168.887,Gore,NA,1961-1990
5778,Minimum,Winter,2017,0,1.5666666666666700,2017-06-01,2017-08-31,-46.115,168.887,Gore,NA,1961-1990
5814,Average,Autumn,2017,0,10.733333333333300,2017-03-01,2017-05-31,-46.41741,168.33052,Invercargill,0.5222222222222220,1961-1990
5814,Average,Spring,2017,0,11.066666666666700,2017-09-01,2017-11-30,-46.41741,168.33052,Invercargill,1.187777777777780,1961-1990
5814,Average,Summer,2017,0,13.466666666666700,2016-12-01,2017-02-28,-46.41741,168.33052,Invercargill,-0.1033333333333340,1961-1990
5814,Average,Winter,2017,0,6.266666666666670,2017-06-01,2017-08-31,-46.41741,168.33052,Invercargill,0.5444444444444440,1961-1990
5814,Maximum,Autumn,2017,0,15.233333333333300,2017-03-01,2017-05-31,-46.41741,168.33052,Invercargill,0.5,1961-1990
5814,Maximum,Spring,2017,0,15.733333333333300,2017-09-01,2017-11-30,-46.41741,168.33052,Invercargill,1.2722222222222200,1961-1990
5814,Maximum,Summer,2017,0,18.066666666666700,2016-12-01,2017-02-28,-46.41741,168.33052,Invercargill,-0.1744444444444430,1961-1990
5814,Maximum,Winter,2017,0,10.800000000000000,2017-06-01,2017-08-31,-46.41741,168.33052,Invercargill,0.6999999999999990,1961-1990
5814,Minimum,Autumn,2017,0,6.2,2017-03-01,2017-05-31,-46.41741,168.33052,Invercargill,0.5144444444444450,1961-1990
5814,Minimum,Spring,2017,0,6.433333333333330,2017-09-01,2017-11-30,-46.41741,168.33052,Invercargill,1.1277777777777800,1961-1990
5814,Minimum,Summer,2017,0,8.866666666666670,2016-12-01,2017-02-28,-46.41741,168.33052,Invercargill,-0.02777777777777680,1961-1990
5814,Minimum,Winter,2017,0,1.7333333333333300,2017-06-01,2017-08-31,-46.41741,168.33052,Invercargill,0.3844444444444450,1961-1990
1056,Average,Annual,2017,0,15.925,2017-01-01,2017-12-31,-35.183,173.926,Kerikeri,NA,1961-1990
1056,Maximum,Annual,2017,0,20.916666666666700,2017-01-01,2017-12-31,-35.183,173.926,Kerikeri,NA,1961-1990
1056,Minimum,Annual,2017,0,10.966666666666700,2017-01-01,2017-12-31,-35.183,173.926,Kerikeri,NA,1961-1990
1287,Average,Annual,2017,0,16.566666666666700,2017-01-01,2017-12-31,-35.769,174.364,Whangarei,NA,1961-1990
1287,Maximum,Annual,2017,0,20.641666666666700,2017-01-01,2017-12-31,-35.769,174.364,Whangarei,NA,1961-1990
1287,Minimum,Annual,2017,0,12.516666666666700,2017-01-01,2017-12-31,-35.769,174.364,Whangarei,NA,1961-1990
1400,Average,Annual,2017,0,16.375,2017-01-01,2017-12-31,-36.606,174.835,Whangaparaoa,NA,1961-1990
1400,Maximum,Annual,2017,0,19.625,2017-01-01,2017-12-31,-36.606,174.835,Whangaparaoa,NA,1961-1990
1400,Minimum,Annual,2017,0,13.141666666666700,2017-01-01,2017-12-31,-36.606,174.835,Whangaparaoa,NA,1961-1990
15752,Average,Annual,2017,0,11.6,2017-01-01,2017-12-31,-45.90129,170.5147,Dunedin,0.219444444444445,1961-1990
15752,Maximum,Annual,2017,0,15.2,2017-01-01,2017-12-31,-45.90129,170.5147,Dunedin,0.09194444444444370,1961-1990
15752,Minimum,Annual,2017,0,7.975,2017-01-01,2017-12-31,-45.90129,170.5147,Dunedin,0.31916666666666600,1961-1990
1615,Average,Annual,2017,0,15.658333333333300,2017-01-01,2017-12-31,-37.673,176.196,Tauranga,0.8824712643678150,1961-1990
1615,Maximum,Annual,2017,0,19.766666666666700,2017-01-01,2017-12-31,-37.673,176.196,Tauranga,0.7364942528735630,1961-1990
1615,Minimum,Annual,2017,0,11.558333333333300,2017-01-01,2017-12-31,-37.673,176.196,Tauranga,1.064166666666670,1961-1990
1770,Average,Annual,2017,0,13.241666666666700,2017-01-01,2017-12-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Maximum,Annual,2017,0,17.683333333333300,2017-01-01,2017-12-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1770,Minimum,Annual,2017,0,8.791666666666670,2017-01-01,2017-12-31,-38.10595,176.31485,Rotorua,NA,1961-1990
1858,Average,Annual,2017,0,12.4,2017-01-01,2017-12-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Maximum,Annual,2017,0,17.083333333333300,2017-01-01,2017-12-31,-38.74263,176.08104,Taupo,NA,1961-1990
1858,Minimum,Annual,2017,0,7.708333333333330,2017-01-01,2017-12-31,-38.74263,176.08104,Taupo,NA,1961-1990
1962,Average,Annual,2017,0,16.133333333333300,2017-01-01,2017-12-31,-37.00813,174.78873,Auckland,0.9469999999999990,1961-1990
1962,Maximum,Annual,2017,0,19.716666666666700,2017-01-01,2017-12-31,-37.00813,174.78873,Auckland,1.0180000000000000,1961-1990
1962,Minimum,Annual,2017,0,12.575,2017-01-01,2017-12-31,-37.00813,174.78873,Auckland,0.8996666666666670,1961-1990
2112,Average,Annual,2017,0,14.258333333333300,2017-01-01,2017-12-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Maximum,Annual,2017,0,19.458333333333300,2017-01-01,2017-12-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2112,Minimum,Annual,2017,0,9.075,2017-01-01,2017-12-31,-37.86088,175.33175,Hamilton,NA,1961-1990
2250,Average,Annual,2017,0,13.233333333333300,2017-01-01,2017-12-31,-38.88784,175.25981,Taumarunui,0.18333333333333400,1961-1990
2250,Maximum,Annual,2017,0,18.46666666666670,2017-01-01,2017-12-31,-38.88784,175.25981,Taumarunui,-0.321111111111108,1961-1990
2250,Minimum,Annual,2017,0,7.991666666666670,2017-01-01,2017-12-31,-38.88784,175.25981,Taumarunui,0.6783333333333340,1961-1990
2283,Average,Annual,2017,0,14.15,2017-01-01,2017-12-31,-39.0079,174.18382,New Plymouth,0.6433333333333340,1961-1990
2283,Maximum,Annual,2017,0,17.925,2017-01-01,2017-12-31,-39.0079,174.18382,New Plymouth,0.6588888888888890,1961-1990
2283,Minimum,Annual,2017,0,10.366666666666700,2017-01-01,2017-12-31,-39.0079,174.18382,New Plymouth,0.6255555555555560,1961-1990
2534,Average,Annual,2017,0,13.066666666666700,2017-01-01,2017-12-31,-40.21,176.109,Dannevirke,1.1011494252873600,1961-1990
2534,Maximum,Annual,2017,0,17.441666666666700,2017-01-01,2017-12-31,-40.21,176.109,Dannevirke,1.1227011494252900,1961-1990
2534,Minimum,Annual,2017,0,8.683333333333330,2017-01-01,2017-12-31,-40.21,176.109,Dannevirke,1.0375000000000000,1961-1990
25354,Average,Annual,2017,0,13.391666666666700,2017-01-01,2017-12-31,-41.285,174.768,Wellington,0.5699999999999990,1961-1990
25354,Maximum,Annual,2017,0,16.266666666666700,2017-01-01,2017-12-31,-41.285,174.768,Wellington,0.4502777777777760,1961-1990
25354,Minimum,Annual,2017,0,10.55,2017-01-01,2017-12-31,-41.285,174.768,Wellington,0.7594444444444460,1961-1990
2810,Average,Annual,2017,0,15.025,2017-01-01,2017-12-31,-38.6586,177.9851,Gisborne,1.0102777777777800,1961-1990
2810,Maximum,Annual,2017,0,19.941666666666700,2017-01-01,2017-12-31,-38.6586,177.9851,Gisborne,0.7138888888888890,1961-1990
2810,Minimum,Annual,2017,0,10.075,2017-01-01,2017-12-31,-38.6586,177.9851,Gisborne,1.2761111111111100,1961-1990
2997,Average,Annual,2017,0,15.033333333333300,2017-01-01,2017-12-31,-39.49846,176.91189,Napier,0.7150000000000000,1961-1990
2997,Maximum,Annual,2017,0,19.941666666666700,2017-01-01,2017-12-31,-39.49846,176.91189,Napier,0.75,1961-1990
2997,Minimum,Annual,2017,0,10.141666666666700,2017-01-01,2017-12-31,-39.49846,176.91189,Napier,0.6966666666666650,1961-1990
3629,Average,Annual,2017,0,9.958333333333330,2017-01-01,2017-12-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Maximum,Annual,2017,0,14.666666666666700,2017-01-01,2017-12-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3629,Minimum,Annual,2017,0,5.233333333333330,2017-01-01,2017-12-31,-39.46249,175.66283,Waiouru,NA,1961-1990
3715,Average,Annual,2017,0,14.75,2017-01-01,2017-12-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Maximum,Annual,2017,0,18.733333333333300,2017-01-01,2017-12-31,-39.93704,175.04509,Whanganui,NA,1961-1990
3715,Minimum,Annual,2017,0,10.758333333333300,2017-01-01,2017-12-31,-39.93704,175.04509,Whanganui,NA,1961-1990
37662,Average,Annual,2017,0,13.775,2017-01-01,2017-12-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Maximum,Annual,2017,0,19.225,2017-01-01,2017-12-31,-40.957,175.707,Masterton,NA,1961-1990
37662,Minimum,Annual,2017,0,8.316666666666670,2017-01-01,2017-12-31,-40.957,175.707,Masterton,NA,1961-1990
3909,Average,Annual,2017,0,12.408333333333300,2017-01-01,2017-12-31,-42.71228,170.98428,Hokitika,0.734567901234568,1961-1990
3909,Maximum,Annual,2017,0,16.425,2017-01-01,2017-12-31,-42.71228,170.98428,Hokitika,0.6472222222222220,1961-1990
3909,Minimum,Annual,2017,0,8.391666666666670,2017-01-01,2017-12-31,-42.71228,170.98428,Hokitika,0.8151234567901230,1961-1990
3925,Average,Annual,2017,0,12.383333333333300,2017-01-01,2017-12-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Maximum,Annual,2017,0,17.625,2017-01-01,2017-12-31,-42.11578,171.86014,Reefton,NA,1961-1990
3925,Minimum,Annual,2017,0,7.108333333333330,2017-01-01,2017-12-31,-42.11578,171.86014,Reefton,NA,1961-1990
4107,Average,Annual,2017,0,11.1,2017-01-01,2017-12-31,-44.67384,167.92406,Milford Sound,0.70173611111111,1961-1990
